scenario,operation,second,latency_ms,ok
sqlserver,checkout,14.120,19.858,true
sqlserver,product page,14.130,2.572,true
sqlserver,product page,14.140,2.749,true
sqlserver,product page,14.150,0.727,true
sqlserver,product page,14.160,2.900,true
sqlserver,product page,14.170,2.541,true
sqlserver,product page,14.180,0.514,true
sqlserver,product page,14.190,0.970,true
sqlserver,product page,14.200,1.629,true
sqlserver,product page,14.210,1.475,true
sqlserver,product page,14.220,1.660,true
sqlserver,product page,14.230,1.579,true
sqlserver,order history,14.240,-0.179,true
sqlserver,checkout,14.250,20.726,true
sqlserver,checkout,14.260,25.326,true
sqlserver,product page,14.270,2.598,true
sqlserver,product page,14.280,2.375,true
sqlserver,order history,14.290,1.725,true
sqlserver,order history,14.300,0.710,true
sqlserver,product page,14.310,1.843,true
sqlserver,product page,14.320,1.116,true
sqlserver,product page,14.330,2.086,true
sqlserver,product page,14.340,1.904,true
sqlserver,checkout,14.350,19.065,true
sqlserver,product page,14.360,2.363,true
sqlserver,product page,14.370,1.253,true
sqlserver,product page,14.380,1.572,true
sqlserver,checkout,14.390,17.922,true
sqlserver,checkout,14.400,22.087,true
sqlserver,product page,14.410,1.340,true
sqlserver,product page,14.420,0.639,true
sqlserver,order history,14.430,0.813,true
sqlserver,product page,14.440,1.332,true
sqlserver,order history,14.450,0.556,true
sqlserver,product page,14.460,1.374,true
sqlserver,product page,14.470,1.440,true
sqlserver,product page,14.480,0.750,true
sqlserver,checkout,14.490,12.864,true
sqlserver,product page,14.500,0.610,true
sqlserver,product page,14.510,0.781,true
sqlserver,checkout,14.520,14.576,true
sqlserver,product page,14.530,1.026,true
sqlserver,product page,14.540,1.417,true
sqlserver,product page,14.550,1.142,true
sqlserver,order history,14.560,2.496,true
sqlserver,product page,14.570,2.615,true
sqlserver,product page,14.580,0.468,true
sqlserver,order history,14.590,0.268,true
sqlserver,product page,14.600,0.928,true
sqlserver,product page,14.610,1.058,true
sqlserver,product page,14.620,1.052,true
sqlserver,product page,14.630,1.183,true
sqlserver,product page,14.640,1.569,true
sqlserver,order history,14.650,0.019,true
sqlserver,product page,14.660,0.606,true
sqlserver,product page,14.670,0.952,true
sqlserver,product page,14.680,1.027,true
sqlserver,order history,14.690,0.298,true
sqlserver,checkout,14.700,14.324,true
sqlserver,product page,14.710,1.154,true
sqlserver,product page,14.720,0.740,true
sqlserver,product page,14.730,-0.119,true
sqlserver,product page,14.740,1.343,true
sqlserver,product page,14.750,1.504,true
sqlserver,product page,14.760,0.318,true
sqlserver,product page,14.770,3.909,true
sqlserver,product page,14.780,1.685,true
sqlserver,product page,14.790,0.841,true
sqlserver,product page,14.800,0.059,true
sqlserver,product page,14.810,1.178,true
sqlserver,product page,14.820,1.367,true
sqlserver,order history,14.830,-0.191,true
sqlserver,order history,14.840,-0.132,true
sqlserver,product page,14.850,1.017,true
sqlserver,product page,14.860,1.944,true
sqlserver,product page,14.870,0.927,true
sqlserver,order history,14.880,0.387,true
sqlserver,product page,14.890,1.324,true
sqlserver,product page,14.900,1.992,true
sqlserver,product page,14.910,0.389,true
sqlserver,product page,14.920,0.705,true
sqlserver,product page,14.930,0.671,true
sqlserver,product page,14.940,1.166,true
sqlserver,order history,14.950,0.388,true
sqlserver,order history,14.960,1.080,true
sqlserver,product page,14.970,0.467,true
sqlserver,product page,14.980,0.583,true
sqlserver,product page,14.990,0.778,true
sqlserver,product page,15.000,0.982,true
sqlserver,product page,15.010,1.095,true
sqlserver,product page,15.020,1.466,true
sqlserver,product page,15.030,1.020,true
sqlserver,order history,15.040,0.619,true
sqlserver,product page,15.050,3.812,true
sqlserver,product page,15.060,1.865,true
sqlserver,product page,15.070,0.362,true
sqlserver,product page,15.080,0.803,true
sqlserver,product page,15.090,0.764,true
sqlserver,product page,15.100,0.954,true
sqlserver,order history,15.110,0.171,true
sqlserver,product page,15.120,1.098,true
sqlserver,product page,15.130,1.388,true
sqlserver,product page,15.140,0.491,true
sqlserver,product page,15.150,0.494,true
sqlserver,product page,15.160,0.780,true
sqlserver,product page,15.170,0.893,true
sqlserver,product page,15.180,0.585,true
sqlserver,checkout,15.190,13.242,true
sqlserver,checkout,15.200,13.204,true
sqlserver,order history,15.210,0.805,true
sqlserver,order history,15.220,0.771,true
sqlserver,product page,15.230,0.379,true
sqlserver,product page,15.240,0.660,true
sqlserver,product page,15.250,0.893,true
sqlserver,product page,15.260,2.781,true
sqlserver,order history,15.270,0.482,true
sqlserver,product page,15.280,1.335,true
sqlserver,product page,15.290,0.646,true
sqlserver,checkout,15.300,22.118,true
sqlserver,product page,15.310,2.032,true
sqlserver,order history,15.320,0.025,true
sqlserver,order history,15.330,0.108,true
sqlserver,product page,15.340,1.266,true
sqlserver,product page,15.350,1.444,true
sqlserver,order history,15.360,0.685,true
sqlserver,checkout,15.370,30.202,true
sqlserver,product page,15.380,1.653,true
sqlserver,order history,15.390,5.623,true
sqlserver,product page,15.400,1.201,true
sqlserver,product page,15.410,1.568,true
sqlserver,product page,15.420,1.706,true
sqlserver,order history,15.430,0.313,true
sqlserver,product page,15.440,3.180,true
sqlserver,product page,15.450,1.601,true
sqlserver,product page,15.460,1.211,true
sqlserver,order history,15.470,0.314,true
sqlserver,product page,15.480,1.521,true
sqlserver,checkout,15.490,15.643,true
sqlserver,product page,15.500,1.020,true
sqlserver,order history,15.510,-0.520,true
sqlserver,checkout,15.520,16.773,true
sqlserver,order history,15.530,-0.007,true
sqlserver,product page,15.540,1.106,true
sqlserver,product page,15.550,0.370,true
sqlserver,product page,15.560,1.637,true
sqlserver,product page,15.570,0.645,true
sqlserver,product page,15.580,0.906,true
sqlserver,product page,15.590,1.283,true
sqlserver,product page,15.600,1.360,true
sqlserver,order history,15.610,0.593,true
sqlserver,product page,15.620,2.016,true
sqlserver,order history,15.630,0.185,true
sqlserver,product page,15.640,1.040,true
sqlserver,product page,15.650,1.254,true
sqlserver,product page,15.660,1.491,true
sqlserver,product page,15.670,1.618,true
sqlserver,product page,15.680,0.887,true
sqlserver,product page,15.690,1.066,true
sqlserver,product page,15.700,1.177,true
sqlserver,order history,15.710,0.711,true
sqlserver,order history,15.720,0.598,true
sqlserver,checkout,15.730,17.688,true
sqlserver,product page,15.740,0.585,true
sqlserver,product page,15.750,1.073,true
sqlserver,product page,15.760,1.906,true
sqlserver,order history,15.770,0.252,true
sqlserver,product page,15.780,1.186,true
sqlserver,product page,15.790,1.395,true
sqlserver,checkout,15.800,14.671,true
sqlserver,product page,15.810,0.387,true
sqlserver,checkout,15.820,11.997,true
sqlserver,product page,15.830,0.432,true
sqlserver,product page,15.840,0.555,true
sqlserver,product page,15.850,0.482,true
sqlserver,product page,15.860,0.636,true
sqlserver,product page,15.870,0.686,true
sqlserver,product page,15.880,0.800,true
sqlserver,product page,15.890,0.811,true
sqlserver,product page,15.900,0.106,true
sqlserver,order history,15.910,-0.195,true
sqlserver,product page,15.920,3.375,true
sqlserver,product page,15.930,1.544,true
sqlserver,product page,15.940,3.117,true
sqlserver,product page,15.950,1.401,true
sqlserver,product page,15.960,2.218,true
sqlserver,product page,15.970,1.953,true
sqlserver,product page,15.980,5.156,true
sqlserver,checkout,15.990,19.146,true
sqlserver,product page,16.000,1.365,true
sqlserver,checkout,16.010,16.573,true
sqlserver,order history,16.020,0.076,true
sqlserver,product page,16.030,1.144,true
sqlserver,product page,16.040,9.954,true
sqlserver,product page,16.050,2.143,true
sqlserver,product page,16.060,2.615,true
sqlserver,product page,16.070,2.318,true
sqlserver,product page,16.080,1.439,true
sqlserver,product page,16.090,1.282,true
sqlserver,product page,16.100,1.415,true
sqlserver,product page,16.110,1.458,true
sqlserver,product page,16.120,2.069,true
sqlserver,product page,16.130,1.458,true
sqlserver,product page,16.140,1.617,true
sqlserver,order history,16.150,2.155,true
sqlserver,product page,16.160,1.961,true
sqlserver,product page,16.170,1.213,true
sqlserver,order history,16.180,4.493,true
sqlserver,product page,16.190,2.954,true
sqlserver,order history,16.200,0.557,true
sqlserver,product page,16.210,1.085,true
sqlserver,product page,16.220,1.410,true
sqlserver,product page,16.230,2.223,true
sqlserver,product page,16.240,1.411,true
sqlserver,product page,16.250,0.695,true
sqlserver,product page,16.260,2.200,true
sqlserver,product page,16.270,1.304,true
sqlserver,product page,16.280,2.031,true
sqlserver,product page,16.290,2.178,true
sqlserver,checkout,16.300,25.745,true
sqlserver,product page,16.310,0.769,true
sqlserver,product page,16.320,0.932,true
sqlserver,product page,16.330,0.584,true
sqlserver,order history,16.340,1.103,true
sqlserver,product page,16.350,1.292,true
sqlserver,order history,16.360,0.693,true
sqlserver,product page,16.370,1.927,true
sqlserver,checkout,16.380,19.293,true
sqlserver,product page,16.390,0.570,true
sqlserver,product page,16.400,2.268,true
sqlserver,product page,16.410,1.861,true
sqlserver,checkout,16.420,17.616,true
sqlserver,product page,16.430,1.336,true
sqlserver,product page,16.440,3.341,true
sqlserver,product page,16.450,1.333,true
sqlserver,order history,16.460,-0.172,true
sqlserver,order history,16.470,0.808,true
sqlserver,product page,16.480,1.383,true
sqlserver,product page,16.490,0.455,true
sqlserver,product page,16.500,3.447,true
sqlserver,order history,16.510,0.092,true
sqlserver,product page,16.520,1.117,true
sqlserver,product page,16.530,1.182,true
sqlserver,product page,16.540,1.576,true
sqlserver,product page,16.550,0.935,true
sqlserver,product page,16.560,2.066,true
sqlserver,product page,16.570,1.137,true
sqlserver,checkout,16.580,19.278,true
sqlserver,product page,16.590,2.013,true
sqlserver,product page,16.600,1.636,true
sqlserver,product page,16.610,1.450,true
sqlserver,checkout,16.620,16.054,true
sqlserver,product page,16.630,1.576,true
sqlserver,product page,16.640,1.842,true
sqlserver,order history,16.650,-0.364,true
sqlserver,product page,16.660,1.896,true
sqlserver,product page,16.670,0.795,true
sqlserver,order history,16.680,0.095,true
sqlserver,product page,16.690,1.358,true
sqlserver,product page,16.700,1.659,true
sqlserver,checkout,16.710,23.766,true
sqlserver,product page,16.720,1.942,true
sqlserver,product page,16.730,1.137,true
sqlserver,order history,16.740,0.841,true
sqlserver,product page,16.750,4.648,true
sqlserver,product page,16.760,2.432,true
sqlserver,checkout,16.770,25.208,true
sqlserver,order history,16.780,0.371,true
sqlserver,product page,16.790,1.310,true
sqlserver,product page,16.800,0.900,true
sqlserver,product page,16.810,1.056,true
sqlserver,order history,16.820,2.691,true
sqlserver,product page,16.830,2.365,true
sqlserver,order history,16.840,-0.179,true
sqlserver,product page,16.850,0.917,true
sqlserver,product page,16.860,1.388,true
sqlserver,checkout,16.870,17.138,true
sqlserver,product page,16.880,1.014,true
sqlserver,product page,16.890,1.337,true
sqlserver,order history,16.900,0.882,true
sqlserver,checkout,16.910,14.797,true
sqlserver,product page,16.920,0.815,true
sqlserver,order history,16.930,0.224,true
sqlserver,product page,16.940,0.672,true
sqlserver,order history,16.950,0.051,true
sqlserver,order history,16.960,-0.456,true
sqlserver,product page,16.970,0.915,true
sqlserver,product page,16.980,1.309,true
sqlserver,product page,16.990,1.677,true
sqlserver,product page,17.000,0.963,true
sqlserver,checkout,17.010,15.019,true
sqlserver,checkout,17.020,15.626,true
sqlserver,product page,17.030,0.931,true
sqlserver,order history,17.040,0.445,true
sqlserver,product page,17.050,2.493,true
sqlserver,product page,17.060,0.689,true
sqlserver,order history,17.070,0.407,true
sqlserver,product page,17.080,1.680,true
sqlserver,product page,17.090,1.143,true
sqlserver,product page,17.100,3.215,true
sqlserver,product page,17.110,0.704,true
sqlserver,product page,17.120,0.873,true
sqlserver,product page,17.130,0.891,true
sqlserver,product page,17.140,1.105,true
sqlserver,checkout,17.150,24.540,true
sqlserver,product page,17.160,0.216,true
sqlserver,product page,17.170,1.263,true
sqlserver,order history,17.180,0.014,true
sqlserver,product page,17.190,3.571,true
sqlserver,order history,17.200,0.947,true
sqlserver,order history,17.210,1.736,true
sqlserver,product page,17.220,4.993,true
sqlserver,order history,17.230,1.818,true
sqlserver,product page,17.240,1.241,true
sqlserver,order history,17.250,0.909,true
sqlserver,product page,17.260,4.478,true
sqlserver,product page,17.270,1.584,true
sqlserver,checkout,17.280,20.432,true
sqlserver,checkout,17.290,20.980,true
sqlserver,order history,17.300,1.540,true
sqlserver,order history,17.310,0.157,true
sqlserver,order history,17.320,0.554,true
sqlserver,product page,17.330,1.334,true
sqlserver,product page,17.340,1.560,true
sqlserver,product page,17.350,1.820,true
sqlserver,product page,17.360,1.299,true
sqlserver,order history,17.370,0.950,true
sqlserver,order history,17.380,1.037,true
sqlserver,order history,17.390,0.067,true
sqlserver,product page,17.400,1.166,true
sqlserver,product page,17.410,1.668,true
sqlserver,product page,17.420,1.845,true
sqlserver,product page,17.430,1.440,true
sqlserver,order history,17.440,0.735,true
sqlserver,product page,17.450,2.311,true
sqlserver,product page,17.460,1.513,true
sqlserver,order history,17.470,0.625,true
sqlserver,order history,17.480,1.054,true
sqlserver,product page,17.490,0.958,true
sqlserver,order history,17.500,0.211,true
sqlserver,product page,17.510,3.958,true
sqlserver,product page,17.520,1.304,true
sqlserver,checkout,17.530,19.293,true
sqlserver,checkout,17.540,19.388,true
sqlserver,product page,17.550,1.011,true
sqlserver,order history,17.560,0.395,true
sqlserver,product page,17.570,1.746,true
sqlserver,product page,17.580,0.728,true
sqlserver,order history,17.590,0.230,true
sqlserver,product page,17.600,0.668,true
sqlserver,product page,17.610,4.341,true
sqlserver,product page,17.620,3.635,true
sqlserver,product page,17.630,0.773,true
sqlserver,product page,17.640,0.522,true
sqlserver,product page,17.650,2.675,true
sqlserver,product page,17.660,1.904,true
sqlserver,product page,17.670,0.640,true
sqlserver,order history,17.680,0.309,true
sqlserver,order history,17.690,0.239,true
sqlserver,order history,17.700,2.111,true
sqlserver,product page,17.710,0.523,true
sqlserver,checkout,17.720,16.085,true
sqlserver,product page,17.730,0.667,true
sqlserver,product page,17.740,0.841,true
sqlserver,checkout,17.750,17.296,true
sqlserver,product page,17.760,1.163,true
sqlserver,product page,17.770,1.260,true
sqlserver,product page,17.780,1.449,true
sqlserver,checkout,17.790,14.752,true
sqlserver,product page,17.800,1.111,true
sqlserver,product page,17.810,1.015,true
sqlserver,product page,17.820,1.030,true
sqlserver,product page,17.830,1.085,true
sqlserver,product page,17.840,1.163,true
sqlserver,product page,17.850,1.292,true
sqlserver,product page,17.860,0.475,true
sqlserver,product page,17.870,3.016,true
sqlserver,product page,17.880,1.078,true
sqlserver,product page,17.890,1.187,true
sqlserver,order history,17.900,-0.156,true
sqlserver,checkout,17.910,25.056,true
sqlserver,product page,17.920,0.924,true
sqlserver,product page,17.930,0.988,true
sqlserver,order history,17.940,0.462,true
sqlserver,order history,17.950,0.460,true
sqlserver,product page,17.960,1.156,true
sqlserver,product page,17.970,1.229,true
sqlserver,product page,17.980,1.308,true
sqlserver,order history,17.990,-0.322,true
sqlserver,product page,18.000,0.539,true
sqlserver,order history,18.010,-0.037,true
sqlserver,product page,18.020,0.775,true
sqlserver,order history,18.030,0.216,true
sqlserver,order history,18.040,0.509,true
sqlserver,product page,18.050,1.649,true
sqlserver,product page,18.060,0.681,true
sqlserver,order history,18.070,0.139,true
sqlserver,order history,18.080,0.165,true
sqlserver,order history,18.090,0.580,true
sqlserver,product page,18.100,1.396,true
sqlserver,product page,18.110,1.749,true
sqlserver,product page,18.120,0.831,true
sqlserver,order history,18.130,0.163,true
sqlserver,product page,18.140,0.861,true
sqlserver,order history,18.150,0.477,true
sqlserver,product page,18.160,1.175,true
sqlserver,product page,18.170,1.298,true
sqlserver,product page,18.180,0.799,true
sqlserver,product page,18.190,1.518,true
sqlserver,product page,18.200,2.051,true
sqlserver,order history,18.210,0.488,true
sqlserver,product page,18.220,1.243,true
sqlserver,product page,18.230,1.177,true
sqlserver,product page,18.240,2.352,true
sqlserver,product page,18.250,1.354,true
sqlserver,product page,18.260,2.045,true
sqlserver,order history,18.270,0.972,true
sqlserver,product page,18.280,1.776,true
sqlserver,product page,18.290,3.554,true
sqlserver,product page,18.300,2.015,true
sqlserver,order history,18.310,0.058,true
sqlserver,product page,18.320,0.964,true
sqlserver,product page,18.330,1.177,true
sqlserver,product page,18.340,1.703,true
sqlserver,order history,18.350,1.489,true
sqlserver,product page,18.360,0.383,true
sqlserver,checkout,18.370,19.449,true
sqlserver,order history,18.380,0.048,true
sqlserver,product page,18.390,1.036,true
sqlserver,product page,18.400,1.403,true
sqlserver,product page,18.410,2.708,true
sqlserver,order history,18.420,-0.209,true
sqlserver,product page,18.430,0.478,true
sqlserver,product page,18.440,2.073,true
sqlserver,product page,18.450,2.561,true
sqlserver,order history,18.460,1.577,true
sqlserver,order history,18.470,0.298,true
sqlserver,product page,18.480,1.196,true
sqlserver,product page,18.490,1.131,true
sqlserver,product page,18.500,1.154,true
sqlserver,order history,18.510,1.018,true
sqlserver,order history,18.520,0.887,true
sqlserver,product page,18.530,0.729,true
sqlserver,product page,18.540,0.914,true
sqlserver,order history,18.550,0.439,true
sqlserver,checkout,18.560,14.344,true
sqlserver,product page,18.570,1.438,true
sqlserver,order history,18.580,0.810,true
sqlserver,product page,18.590,0.471,true
sqlserver,checkout,18.600,18.001,true
sqlserver,product page,18.610,0.922,true
sqlserver,product page,18.620,1.070,true
sqlserver,checkout,18.630,19.469,true
sqlserver,product page,18.640,1.244,true
sqlserver,product page,18.650,1.590,true
sqlserver,product page,18.660,1.205,true
sqlserver,product page,18.670,1.004,true
sqlserver,product page,18.680,2.229,true
sqlserver,checkout,18.690,19.917,true
sqlserver,product page,18.700,2.381,true
sqlserver,product page,18.710,3.462,true
sqlserver,product page,18.720,1.891,true
sqlserver,product page,18.730,0.849,true
sqlserver,product page,18.740,1.044,true
sqlserver,product page,18.750,1.239,true
sqlserver,order history,18.760,-0.216,true
sqlserver,order history,18.770,0.054,true
sqlserver,product page,18.780,0.753,true
sqlserver,order history,18.790,1.766,true
sqlserver,product page,18.800,3.210,true
sqlserver,product page,18.810,3.544,true
sqlserver,product page,18.820,0.389,true
sqlserver,product page,18.830,0.894,true
sqlserver,product page,18.840,0.812,true
sqlserver,product page,18.850,2.059,true
sqlserver,product page,18.860,1.195,true
sqlserver,product page,18.870,1.276,true
sqlserver,order history,18.880,0.823,true
sqlserver,product page,18.890,1.027,true
sqlserver,product page,18.900,2.156,true
sqlserver,product page,18.910,1.289,true
sqlserver,product page,18.920,1.961,true
sqlserver,product page,18.930,0.790,true
sqlserver,product page,18.940,1.039,true
sqlserver,order history,18.950,0.444,true
sqlserver,order history,18.960,0.470,true
sqlserver,product page,18.970,0.520,true
sqlserver,order history,18.980,0.173,true
sqlserver,product page,18.990,1.113,true
sqlserver,order history,19.000,-0.040,true
sqlserver,product page,19.010,1.397,true
sqlserver,checkout,19.020,72.645,true
sqlserver,checkout,19.030,74.934,true
sqlserver,product page,19.040,1.213,true
sqlserver,product page,19.050,1.774,true
sqlserver,product page,19.060,1.261,true
sqlserver,checkout,19.070,34.918,true
sqlserver,checkout,19.080,24.917,true
sqlserver,order history,19.090,-0.074,true
sqlserver,product page,19.100,0.924,true
sqlserver,order history,19.110,0.791,true
sqlserver,product page,19.120,1.233,true
sqlserver,product page,19.130,1.272,true
sqlserver,product page,19.140,1.310,true
sqlserver,product page,19.150,0.778,true
sqlserver,product page,19.160,1.243,true
sqlserver,product page,19.170,2.068,true
sqlserver,product page,19.180,1.048,true
sqlserver,product page,19.190,0.797,true
sqlserver,checkout,19.200,15.228,true
sqlserver,product page,19.210,1.029,true
sqlserver,product page,19.220,0.861,true
sqlserver,checkout,19.230,16.756,true
sqlserver,product page,19.240,1.330,true
sqlserver,product page,19.250,0.380,true
sqlserver,product page,19.260,0.523,true
sqlserver,product page,19.270,0.642,true
sqlserver,product page,19.280,0.639,true
sqlserver,product page,19.290,0.625,true
sqlserver,product page,19.300,-0.267,true
sqlserver,checkout,19.310,15.292,true
sqlserver,product page,19.320,1.129,true
sqlserver,product page,19.330,0.357,true
sqlserver,order history,19.340,1.361,true
sqlserver,product page,19.350,0.951,true
sqlserver,product page,19.360,1.086,true
sqlserver,product page,19.370,0.998,true
sqlserver,product page,19.380,1.520,true
sqlserver,order history,19.390,0.768,true
sqlserver,product page,19.400,1.264,true
sqlserver,product page,19.410,1.526,true
sqlserver,product page,19.420,0.515,true
sqlserver,product page,19.430,1.603,true
sqlserver,product page,19.440,1.770,true
sqlserver,order history,19.450,2.534,true
sqlserver,order history,19.460,3.415,true
sqlserver,product page,19.470,3.383,true
sqlserver,product page,19.480,1.316,true
sqlserver,product page,19.490,4.140,true
sqlserver,product page,19.500,5.831,true
sqlserver,product page,19.510,1.800,true
sqlserver,product page,19.520,1.998,true
sqlserver,checkout,19.530,21.681,true
sqlserver,product page,19.540,1.552,true
sqlserver,checkout,19.550,14.060,true
sqlserver,product page,19.560,1.357,true
sqlserver,product page,19.570,0.656,true
sqlserver,product page,19.580,0.576,true
sqlserver,product page,19.590,0.969,true
sqlserver,product page,19.600,0.987,true
sqlserver,order history,19.610,0.561,true
sqlserver,product page,19.620,2.910,true
sqlserver,product page,19.630,1.172,true
sqlserver,product page,19.640,0.229,true
sqlserver,product page,19.650,1.708,true
sqlserver,product page,19.660,0.903,true
sqlserver,checkout,19.670,18.597,true
sqlserver,checkout,19.680,19.373,true
sqlserver,product page,19.690,0.623,true
sqlserver,product page,19.700,0.938,true
sqlserver,product page,19.710,2.143,true
sqlserver,product page,19.720,2.052,true
sqlserver,product page,19.730,1.232,true
sqlserver,product page,19.740,1.127,true
sqlserver,product page,19.750,0.299,true
sqlserver,product page,19.760,1.794,true
sqlserver,product page,19.770,1.348,true
sqlserver,product page,19.780,0.947,true
sqlserver,checkout,19.790,18.155,true
sqlserver,product page,19.800,1.565,true
sqlserver,product page,19.810,0.512,true
sqlserver,product page,19.820,0.666,true
sqlserver,product page,19.830,1.687,true
sqlserver,order history,19.840,0.165,true
sqlserver,product page,19.850,0.955,true
sqlserver,order history,19.860,0.559,true
sqlserver,product page,19.870,1.427,true
sqlserver,product page,19.880,2.044,true
sqlserver,product page,19.890,3.436,true
sqlserver,order history,19.900,0.926,true
sqlserver,order history,19.910,0.536,true
sqlserver,order history,19.920,0.794,true
sqlserver,product page,19.930,1.592,true
sqlserver,product page,19.940,0.974,true
sqlserver,product page,19.950,1.915,true
sqlserver,order history,19.960,0.799,true
sqlserver,product page,19.970,0.982,true
sqlserver,product page,19.980,0.705,true
sqlserver,order history,19.990,0.230,true
sqlserver,order history,20.000,0.566,true
sqlserver,product page,20.010,1.891,true
sqlserver,order history,20.020,0.108,true
sqlserver,product page,20.030,0.621,true
sqlserver,product page,20.040,2.431,true
sqlserver,order history,20.050,0.047,true
sqlserver,product page,20.060,3.209,true
sqlserver,checkout,20.070,32.682,true
sqlserver,product page,20.080,2.005,true
sqlserver,order history,20.090,0.216,true
sqlserver,product page,20.100,2.683,true
sqlserver,checkout,20.110,18.030,true
sqlserver,product page,20.120,2.090,true
sqlserver,checkout,20.130,15.495,true
sqlserver,product page,20.140,0.691,true
sqlserver,product page,20.150,4.434,true
sqlserver,checkout,20.160,19.545,true
sqlserver,product page,20.170,0.319,true
sqlserver,order history,20.180,0.703,true
sqlserver,order history,20.190,0.288,true
sqlserver,product page,20.200,4.165,true
sqlserver,checkout,20.210,15.285,true
sqlserver,product page,20.220,4.007,true
sqlserver,product page,20.230,0.896,true
sqlserver,product page,20.240,1.276,true
sqlserver,product page,20.250,1.604,true
sqlserver,order history,20.260,-0.035,true
sqlserver,order history,20.270,0.420,true
sqlserver,product page,20.280,0.473,true
sqlserver,product page,20.290,2.803,true
sqlserver,checkout,20.300,14.223,true
sqlserver,product page,20.310,1.152,true
sqlserver,product page,20.320,3.049,true
sqlserver,product page,20.330,1.515,true
sqlserver,product page,20.340,3.161,true
sqlserver,order history,20.350,0.694,true
sqlserver,product page,20.360,0.605,true
sqlserver,order history,20.370,1.115,true
sqlserver,checkout,20.380,19.500,true
sqlserver,checkout,20.390,24.959,true
sqlserver,product page,20.400,2.053,true
sqlserver,product page,20.410,2.088,true
sqlserver,order history,20.420,0.689,true
sqlserver,product page,20.430,0.569,true
sqlserver,product page,20.440,3.576,true
sqlserver,product page,20.450,1.018,true
sqlserver,product page,20.460,2.275,true
sqlserver,product page,20.470,1.273,true
sqlserver,product page,20.480,2.265,true
sqlserver,product page,20.490,2.023,true
sqlserver,product page,20.500,2.476,true
sqlserver,product page,20.510,2.367,true
sqlserver,order history,20.520,1.215,true
sqlserver,product page,20.530,1.231,true
sqlserver,product page,20.540,1.441,true
sqlserver,order history,20.550,1.756,true
sqlserver,order history,20.560,1.520,true
sqlserver,product page,20.570,2.100,true
sqlserver,product page,20.580,1.287,true
sqlserver,product page,20.590,1.383,true
sqlserver,product page,20.600,1.349,true
sqlserver,checkout,20.610,18.995,true
sqlserver,checkout,20.620,18.839,true
sqlserver,product page,20.630,1.650,true
sqlserver,product page,20.640,1.326,true
sqlserver,product page,20.650,1.764,true
sqlserver,order history,20.660,0.085,true
sqlserver,product page,20.670,3.752,true
sqlserver,checkout,20.680,17.456,true
sqlserver,product page,20.690,1.705,true
sqlserver,product page,20.700,0.780,true
sqlserver,product page,20.710,2.514,true
sqlserver,product page,20.720,1.452,true
sqlserver,product page,20.730,0.979,true
sqlserver,product page,20.740,0.482,true
sqlserver,product page,20.750,1.800,true
sqlserver,product page,20.760,0.753,true
sqlserver,checkout,20.770,13.072,true
sqlserver,checkout,20.780,14.571,true
sqlserver,order history,20.790,0.216,true
sqlserver,product page,20.800,0.939,true
sqlserver,product page,20.810,1.391,true
sqlserver,order history,20.820,0.658,true
sqlserver,product page,20.830,1.290,true
sqlserver,product page,20.840,2.596,true
sqlserver,product page,20.850,1.839,true
sqlserver,product page,20.860,2.402,true
sqlserver,product page,20.870,0.774,true
sqlserver,product page,20.880,3.381,true
sqlserver,product page,20.890,2.193,true
sqlserver,product page,20.900,0.989,true
sqlserver,product page,20.910,1.312,true
sqlserver,product page,20.920,2.091,true
sqlserver,product page,20.930,1.030,true
sqlserver,product page,20.940,1.341,true
sqlserver,checkout,20.950,19.318,true
sqlserver,order history,20.960,2.382,true
sqlserver,product page,20.970,0.415,true
sqlserver,order history,20.980,1.409,true
sqlserver,product page,20.990,1.109,true
sqlserver,product page,21.000,0.588,true
sqlserver,order history,21.010,0.115,true
sqlserver,product page,21.020,2.180,true
sqlserver,order history,21.030,0.976,true
sqlserver,checkout,21.040,17.113,true
sqlserver,product page,21.050,1.321,true
sqlserver,product page,21.060,1.683,true
sqlserver,checkout,21.070,15.365,true
sqlserver,order history,21.080,-0.318,true
sqlserver,product page,21.090,1.671,true
sqlserver,order history,21.100,0.203,true
sqlserver,product page,21.110,1.544,true
sqlserver,order history,21.120,1.022,true
sqlserver,order history,21.130,0.409,true
sqlserver,order history,21.140,0.705,true
sqlserver,order history,21.150,1.108,true
sqlserver,order history,21.160,0.734,true
sqlserver,product page,21.170,0.696,true
sqlserver,product page,21.180,0.823,true
sqlserver,product page,21.190,1.352,true
sqlserver,order history,21.200,-0.064,true
sqlserver,product page,21.210,1.067,true
sqlserver,order history,21.220,0.556,true
sqlserver,product page,21.230,2.284,true
sqlserver,product page,21.240,2.491,true
sqlserver,checkout,21.250,18.919,true
sqlserver,product page,21.260,1.542,true
sqlserver,product page,21.270,1.650,true
sqlserver,product page,21.280,0.502,true
sqlserver,product page,21.290,1.674,true
sqlserver,order history,21.300,0.126,true
sqlserver,checkout,21.310,13.489,true
sqlserver,order history,21.320,0.674,true
sqlserver,product page,21.330,0.388,true
sqlserver,product page,21.340,1.680,true
sqlserver,product page,21.350,1.205,true
sqlserver,order history,21.360,1.012,true
sqlserver,order history,21.370,-0.362,true
sqlserver,order history,21.380,-0.232,true
sqlserver,product page,21.390,0.425,true
sqlserver,order history,21.400,0.018,true
sqlserver,product page,21.410,0.684,true
