scenario,operation,second,latency_ms,ok
none,product page,14.120,0.056,true
none,product page,14.130,-0.215,true
none,product page,14.140,0.196,true
none,product page,14.150,0.482,true
none,order history,14.160,-0.221,true
none,product page,14.170,0.755,true
none,product page,14.180,0.891,true
none,product page,14.190,0.860,true
none,product page,14.200,0.963,true
none,product page,14.210,1.048,true
none,product page,14.220,0.144,true
none,order history,14.230,-0.245,true
none,checkout,14.240,9.995,true
none,product page,14.250,0.021,true
none,product page,14.260,0.415,true
none,order history,14.270,0.140,true
none,product page,14.280,0.850,true
none,product page,14.290,0.988,true
none,product page,14.300,1.095,true
none,product page,14.310,1.062,true
none,order history,14.320,-0.217,true
none,product page,14.330,0.236,true
none,product page,14.340,1.446,true
none,product page,14.350,-0.036,true
none,order history,14.360,-0.218,true
none,product page,14.370,0.559,true
none,order history,14.380,0.067,true
none,product page,14.390,0.664,true
none,product page,14.400,0.611,true
none,product page,14.410,0.978,true
none,product page,14.420,1.940,true
none,order history,14.430,-0.296,true
none,order history,14.440,-0.136,true
none,product page,14.450,1.491,true
none,order history,14.460,-0.077,true
none,product page,14.470,0.662,true
none,product page,14.480,0.729,true
none,product page,14.490,0.804,true
none,product page,14.500,0.886,true
none,product page,14.510,0.018,true
none,product page,14.520,0.477,true
none,product page,14.530,0.479,true
none,product page,14.540,0.174,true
none,product page,14.550,0.687,true
none,product page,14.560,0.749,true
none,order history,14.570,0.042,true
none,product page,14.580,0.948,true
none,product page,14.590,1.026,true
none,order history,14.600,-0.424,true
none,product page,14.610,0.993,true
none,order history,14.620,-0.034,true
none,order history,14.630,-0.054,true
none,product page,14.640,0.401,true
none,product page,14.650,0.430,true
none,product page,14.660,0.428,true
none,product page,14.670,1.039,true
none,product page,14.680,1.004,true
none,product page,14.690,0.701,true
none,product page,14.700,0.151,true
none,product page,14.710,0.387,true
none,checkout,14.720,8.315,true
none,product page,14.730,1.268,true
none,product page,14.740,0.571,true
none,product page,14.750,0.713,true
none,product page,14.760,0.790,true
none,product page,14.770,0.923,true
none,checkout,14.780,9.112,true
none,product page,14.790,0.725,true
none,order history,14.800,-0.356,true
none,product page,14.810,0.252,true
none,product page,14.820,0.327,true
none,product page,14.830,0.363,true
none,order history,14.840,-0.035,true
none,product page,14.850,0.610,true
none,order history,14.860,0.291,true
none,product page,14.870,1.113,true
none,product page,14.880,1.123,true
none,product page,14.890,0.748,true
none,product page,14.900,0.275,true
none,product page,14.910,0.332,true
none,order history,14.920,-0.149,true
none,product page,14.930,0.514,true
none,product page,14.940,0.648,true
none,order history,14.950,0.295,true
none,product page,14.960,-0.325,true
none,product page,14.970,-0.239,true
none,product page,14.980,-0.131,true
none,product page,14.990,-0.096,true
none,product page,15.000,0.112,true
none,order history,15.010,-0.106,true
none,product page,15.020,0.349,true
none,order history,15.030,0.157,true
none,product page,15.040,0.790,true
none,product page,15.050,0.533,true
none,product page,15.060,0.694,true
none,product page,15.070,1.097,true
none,product page,15.080,-0.142,true
none,order history,15.090,-0.307,true
none,product page,15.100,0.161,true
none,product page,15.110,0.049,true
none,product page,15.120,0.811,true
none,product page,15.130,0.359,true
none,checkout,15.140,8.798,true
none,product page,15.150,0.492,true
none,order history,15.160,0.477,true
none,product page,15.170,1.029,true
none,product page,15.180,0.142,true
none,checkout,15.190,8.518,true
none,product page,15.200,1.008,true
none,product page,15.210,-0.746,true
none,product page,15.220,1.174,true
none,order history,15.230,0.120,true
none,product page,15.240,0.965,true
none,product page,15.250,0.942,true
none,order history,15.260,0.474,true
none,product page,15.270,1.098,true
none,order history,15.280,-0.312,true
none,product page,15.290,1.284,true
none,order history,15.300,-0.155,true
none,order history,15.310,-0.026,true
none,order history,15.320,0.122,true
none,product page,15.330,0.343,true
none,order history,15.340,0.321,true
none,checkout,15.350,18.707,true
none,product page,15.360,1.360,true
none,product page,15.370,1.348,true
none,product page,15.380,0.351,true
none,product page,15.390,1.415,true
none,product page,15.400,0.462,true
none,product page,15.410,0.550,true
none,product page,15.420,0.542,true
none,product page,15.430,0.647,true
none,product page,15.440,0.460,true
none,product page,15.450,0.641,true
none,product page,15.460,0.709,true
none,order history,15.470,0.644,true
none,product page,15.480,0.262,true
none,product page,15.490,1.372,true
none,product page,15.500,0.504,true
none,checkout,15.510,8.435,true
none,checkout,15.520,9.495,true
none,product page,15.530,0.770,true
none,product page,15.540,0.800,true
none,product page,15.550,0.839,true
none,product page,15.560,0.928,true
none,product page,15.570,0.651,true
none,product page,15.580,0.433,true
none,product page,15.590,0.496,true
none,product page,15.600,0.556,true
none,checkout,15.610,9.475,true
none,product page,15.620,0.557,true
none,checkout,15.630,9.569,true
none,order history,15.640,0.509,true
none,product page,15.650,0.065,true
none,order history,15.660,-0.118,true
none,product page,15.670,0.415,true
none,order history,15.680,0.054,true
none,order history,15.690,-0.044,true
none,product page,15.700,0.914,true
none,product page,15.710,0.853,true
none,product page,15.720,1.038,true
none,product page,15.730,1.045,true
none,product page,15.740,2.196,true
none,checkout,15.750,17.345,true
none,product page,15.760,0.225,true
none,product page,15.770,0.312,true
none,product page,15.780,1.030,true
none,order history,15.790,0.041,true
none,order history,15.800,0.109,true
none,order history,15.810,0.335,true
none,checkout,15.820,9.737,true
none,checkout,15.830,8.798,true
none,checkout,15.840,8.094,true
none,product page,15.850,-0.082,true
none,product page,15.860,0.023,true
none,product page,15.870,0.484,true
none,order history,15.880,-1.090,true
none,product page,15.890,0.506,true
none,order history,15.900,0.145,true
none,product page,15.910,0.920,true
none,product page,15.920,1.056,true
none,product page,15.930,1.015,true
none,order history,15.940,0.476,true
none,checkout,15.950,8.434,true
none,product page,15.960,1.525,true
none,product page,15.970,0.662,true
none,product page,15.980,0.605,true
none,order history,15.990,0.225,true
none,product page,16.000,0.710,true
none,order history,16.010,0.470,true
none,product page,16.020,2.599,true
none,order history,16.030,-0.411,true
none,product page,16.040,0.321,true
none,order history,16.050,-0.154,true
none,product page,16.060,0.563,true
none,product page,16.070,0.603,true
none,product page,16.080,0.685,true
none,product page,16.090,0.919,true
none,product page,16.100,0.806,true
none,product page,16.110,0.877,true
none,product page,16.120,0.909,true
none,order history,16.130,-0.379,true
none,order history,16.140,0.749,true
none,product page,16.150,0.428,true
none,checkout,16.160,8.754,true
none,checkout,16.170,8.167,true
none,product page,16.180,0.782,true
none,product page,16.190,0.876,true
none,product page,16.200,0.958,true
none,order history,16.210,0.539,true
none,checkout,16.220,10.181,true
none,checkout,16.230,8.971,true
none,product page,16.240,0.254,true
none,product page,16.250,0.571,true
none,order history,16.260,0.001,true
none,order history,16.270,0.047,true
none,product page,16.280,2.018,true
none,order history,16.290,0.342,true
none,order history,16.300,0.221,true
none,product page,16.310,1.108,true
none,checkout,16.320,7.963,true
none,product page,16.330,-0.196,true
none,product page,16.340,-0.209,true
none,product page,16.350,0.017,true
none,product page,16.360,0.420,true
none,product page,16.370,0.460,true
none,product page,16.380,0.775,true
none,product page,16.390,0.798,true
none,product page,16.400,0.722,true
none,product page,16.410,0.774,true
none,product page,16.420,1.107,true
none,order history,16.430,-0.347,true
none,checkout,16.440,18.254,true
none,product page,16.450,0.977,true
none,product page,16.460,-0.006,true
none,product page,16.470,0.557,true
none,checkout,16.480,8.625,true
none,product page,16.490,0.668,true
none,product page,16.500,0.704,true
none,product page,16.510,0.999,true
none,order history,16.520,0.528,true
none,product page,16.530,0.172,true
none,product page,16.540,0.265,true
none,checkout,16.550,8.660,true
none,product page,16.560,0.102,true
none,order history,16.570,-0.152,true
none,product page,16.580,0.774,true
none,checkout,16.590,9.810,true
none,product page,16.600,0.547,true
none,product page,16.610,1.020,true
none,product page,16.620,0.308,true
none,checkout,16.630,8.578,true
none,product page,16.640,1.242,true
none,product page,16.650,0.896,true
none,order history,16.660,0.165,true
none,order history,16.670,0.241,true
none,checkout,16.680,8.973,true
none,order history,16.690,0.175,true
none,checkout,16.700,14.713,true
none,product page,16.710,-0.311,true
none,product page,16.720,0.105,true
none,product page,16.730,0.221,true
none,checkout,16.740,9.501,true
none,order history,16.750,-0.036,true
none,product page,16.760,0.662,true
none,product page,16.770,0.797,true
none,product page,16.780,0.870,true
none,product page,16.790,0.951,true
none,product page,16.800,1.077,true
none,product page,16.810,0.185,true
none,order history,16.820,-0.172,true
none,product page,16.830,0.267,true
none,order history,16.840,-0.262,true
none,order history,16.850,0.057,true
none,product page,16.860,0.699,true
none,product page,16.870,0.792,true
none,product page,16.880,0.950,true
none,product page,16.890,1.036,true
none,product page,16.900,1.129,true
none,order history,16.910,-0.618,true
none,product page,16.920,-0.218,true
none,checkout,16.930,10.802,true
none,order history,16.940,-0.112,true
none,product page,16.950,0.491,true
none,product page,16.960,0.592,true
none,product page,16.970,0.652,true
none,order history,16.980,0.247,true
none,product page,16.990,1.013,true
none,order history,17.000,0.584,true
none,product page,17.010,0.186,true
none,product page,17.020,0.440,true
none,order history,17.030,0.866,true
none,product page,17.040,1.525,true
none,product page,17.050,0.645,true
none,product page,17.060,0.807,true
none,product page,17.070,0.455,true
none,product page,17.080,0.627,true
none,product page,17.090,0.849,true
none,product page,17.100,1.038,true
none,product page,17.110,0.259,true
none,order history,17.120,-0.269,true
none,product page,17.130,0.431,true
none,order history,17.140,-1.030,true
none,product page,17.150,0.762,true
none,product page,17.160,0.847,true
none,product page,17.170,0.293,true
none,product page,17.180,0.946,true
none,product page,17.190,0.995,true
none,product page,17.200,0.008,true
none,product page,17.210,0.078,true
none,product page,17.220,0.389,true
none,checkout,17.230,8.981,true
none,product page,17.240,0.353,true
none,checkout,17.250,8.848,true
none,order history,17.260,0.129,true
none,product page,17.270,0.914,true
none,checkout,17.280,8.949,true
none,product page,17.290,0.636,true
none,product page,17.300,0.128,true
none,product page,17.310,0.180,true
none,checkout,17.320,8.661,true
none,product page,17.330,0.300,true
none,checkout,17.340,1.086,true
none,product page,17.350,0.538,true
none,order history,17.360,0.418,true
none,product page,17.370,0.642,true
none,product page,17.380,1.119,true
none,product page,17.390,1.133,true
none,product page,17.400,1.255,true
none,product page,17.410,0.329,true
none,product page,17.420,1.410,true
none,checkout,17.430,9.172,true
none,order history,17.440,0.212,true
none,product page,17.450,0.731,true
none,order history,17.460,0.543,true
none,product page,17.470,1.293,true
none,checkout,17.480,8.708,true
none,product page,17.490,1.494,true
none,checkout,17.500,8.241,true
none,order history,17.510,0.109,true
none,product page,17.520,0.634,true
none,order history,17.530,0.326,true
none,product page,17.540,0.750,true
none,product page,17.550,1.508,true
none,product page,17.560,1.186,true
none,product page,17.570,-0.009,true
none,product page,17.580,0.593,true
none,product page,17.590,1.546,true
none,checkout,17.600,9.593,true
none,product page,17.610,0.689,true
none,product page,17.620,0.807,true
none,order history,17.630,0.256,true
