scenario,operation,second,latency_ms,ok
none,product page,14.190,0.247,true
none,product page,14.200,0.355,true
none,order history,14.210,-0.068,true
none,order history,14.220,0.112,true
none,order history,14.230,-0.013,true
none,product page,14.240,1.000,true
none,product page,14.250,2.116,true
none,product page,14.260,1.916,true
none,order history,14.270,-0.179,true
none,order history,14.280,-0.154,true
none,order history,14.290,-0.259,true
none,product page,14.300,0.250,true
none,product page,14.310,0.270,true
none,order history,14.320,0.030,true
none,product page,14.330,0.419,true
none,product page,14.340,0.908,true
none,product page,14.350,0.679,true
none,product page,14.360,0.748,true
none,product page,14.370,-0.229,true
none,product page,14.380,-1.024,true
none,checkout,14.390,24.742,true
none,product page,14.400,0.441,true
none,order history,14.410,0.149,true
none,order history,14.420,0.215,true
none,checkout,14.430,9.296,true
none,order history,14.440,0.417,true
none,product page,14.450,-0.110,true
none,order history,14.460,-1.384,true
none,product page,14.470,0.782,true
none,product page,14.480,0.704,true
none,order history,14.490,0.217,true
none,product page,14.500,1.174,true
none,order history,14.510,0.891,true
none,product page,14.520,0.349,true
none,order history,14.530,0.652,true
none,product page,14.540,0.715,true
none,product page,14.550,0.933,true
none,product page,14.560,0.865,true
none,product page,14.570,0.972,true
none,product page,14.580,0.053,true
none,checkout,14.590,8.453,true
none,product page,14.600,0.634,true
none,product page,14.610,0.739,true
none,order history,14.620,1.394,true
none,order history,14.630,0.481,true
none,product page,14.640,1.092,true
none,product page,14.650,0.256,true
none,product page,14.660,0.287,true
none,checkout,14.670,9.025,true
none,product page,14.680,0.739,true
none,order history,14.690,0.206,true
none,product page,14.700,0.908,true
none,product page,14.710,1.701,true
none,product page,14.720,0.061,true
none,product page,14.730,0.187,true
none,product page,14.740,0.300,true
none,product page,14.750,0.675,true
none,product page,14.760,0.845,true
none,product page,14.770,0.931,true
none,product page,14.780,0.972,true
none,order history,14.790,0.354,true
none,product page,14.800,0.951,true
none,checkout,14.810,8.310,true
none,product page,14.820,0.525,true
none,product page,14.830,0.902,true
none,order history,14.840,0.294,true
none,checkout,14.850,9.466,true
none,product page,14.860,0.718,true
none,product page,14.870,1.278,true
none,product page,14.880,-0.582,true
none,order history,14.890,0.049,true
none,checkout,14.900,9.064,true
none,product page,14.910,1.542,true
none,product page,14.920,1.044,true
none,checkout,14.930,9.889,true
none,product page,14.940,1.886,true
none,product page,14.950,0.392,true
none,product page,14.960,0.041,true
none,product page,14.970,0.747,true
none,product page,14.980,2.134,true
none,product page,14.990,1.112,true
none,product page,15.000,1.433,true
none,order history,15.010,-0.167,true
none,checkout,15.020,8.025,true
none,product page,15.030,0.196,true
none,product page,15.040,0.653,true
none,product page,15.050,0.436,true
none,order history,15.060,1.562,true
none,product page,15.070,0.913,true
none,product page,15.080,0.353,true
none,product page,15.090,0.603,true
none,order history,15.100,-0.014,true
none,order history,15.110,0.485,true
none,order history,15.120,0.346,true
none,product page,15.130,0.858,true
none,product page,15.140,1.023,true
none,product page,15.150,2.144,true
none,order history,15.160,-1.220,true
none,product page,15.170,0.514,true
none,product page,15.180,0.644,true
none,product page,15.190,0.358,true
none,product page,15.200,1.392,true
none,product page,15.210,0.655,true
none,product page,15.220,0.820,true
none,product page,15.230,-0.114,true
none,product page,15.240,0.308,true
none,order history,15.250,-0.104,true
none,product page,15.260,0.345,true
none,product page,15.270,0.992,true
none,product page,15.280,0.606,true
none,product page,15.290,1.096,true
none,product page,15.300,1.166,true
none,product page,15.310,-0.052,true
none,product page,15.320,-0.703,true
none,product page,15.330,0.075,true
none,checkout,15.340,18.786,true
none,product page,15.350,0.920,true
none,product page,15.360,1.948,true
none,product page,15.370,1.061,true
none,product page,15.380,1.223,true
none,product page,15.390,0.325,true
none,product page,15.400,0.374,true
none,order history,15.410,0.123,true
none,order history,15.420,1.358,true
none,checkout,15.430,9.867,true
none,product page,15.440,1.199,true
none,product page,15.450,1.114,true
none,product page,15.460,-0.041,true
none,order history,15.470,-0.240,true
none,order history,15.480,0.452,true
none,product page,15.490,0.042,true
none,product page,15.500,0.786,true
none,product page,15.510,0.864,true
none,product page,15.520,1.038,true
none,product page,15.530,0.461,true
none,product page,15.540,0.498,true
none,order history,15.550,-0.004,true
none,product page,15.560,0.122,true
none,order history,15.570,0.576,true
none,product page,15.580,0.730,true
none,product page,15.590,1.869,true
none,product page,15.600,0.998,true
none,product page,15.610,1.442,true
none,order history,15.620,-0.118,true
none,product page,15.630,0.688,true
none,product page,15.640,0.780,true
none,product page,15.650,0.423,true
none,product page,15.660,0.662,true
none,product page,15.670,0.954,true
none,product page,15.680,1.001,true
none,product page,15.690,1.060,true
none,product page,15.700,0.425,true
none,product page,15.710,0.603,true
none,product page,15.720,0.775,true
none,product page,15.730,0.851,true
none,product page,15.740,0.935,true
none,product page,15.750,2.282,true
none,product page,15.760,-0.720,true
none,order history,15.770,-0.238,true
none,product page,15.780,0.784,true
none,checkout,15.790,9.476,true
none,product page,15.800,0.974,true
none,checkout,15.810,9.683,true
none,product page,15.820,1.101,true
none,product page,15.830,0.184,true
none,order history,15.840,-1.218,true
none,product page,15.850,0.048,true
none,order history,15.860,0.194,true
none,order history,15.870,0.362,true
none,product page,15.880,1.213,true
none,product page,15.890,1.210,true
none,product page,15.900,1.400,true
none,product page,15.910,0.320,true
none,order history,15.920,-0.034,true
none,product page,15.930,0.394,true
none,product page,15.940,0.484,true
none,product page,15.950,0.538,true
none,product page,15.960,0.431,true
none,product page,15.970,0.789,true
none,order history,15.980,0.633,true
none,checkout,15.990,13.253,true
none,product page,16.000,0.431,true
none,product page,16.010,0.582,true
none,product page,16.020,0.088,true
none,product page,16.030,0.604,true
none,product page,16.040,0.706,true
none,product page,16.050,2.227,true
none,checkout,16.060,8.045,true
none,order history,16.070,-0.184,true
none,order history,16.080,0.034,true
none,product page,16.090,0.725,true
none,product page,16.100,0.809,true
none,product page,16.110,0.497,true
none,checkout,16.120,10.346,true
none,product page,16.130,1.799,true
none,product page,16.140,0.338,true
none,order history,16.150,-0.221,true
none,order history,16.160,-0.197,true
none,product page,16.170,0.352,true
none,product page,16.180,0.643,true
none,product page,16.190,0.724,true
none,product page,16.200,0.826,true
none,checkout,16.210,9.707,true
none,order history,16.220,-1.197,true
none,product page,16.230,0.418,true
none,order history,16.240,0.249,true
none,product page,16.250,0.835,true
none,checkout,16.260,9.338,true
none,product page,16.270,0.902,true
none,order history,16.280,0.752,true
none,product page,16.290,0.078,true
none,order history,16.300,-0.074,true
none,checkout,16.310,9.302,true
none,product page,16.320,0.639,true
none,product page,16.330,0.717,true
none,product page,16.340,0.778,true
none,order history,16.350,-0.558,true
none,order history,16.360,-0.209,true
none,order history,16.370,-0.042,true
none,product page,16.380,0.824,true
none,order history,16.390,0.399,true
none,product page,16.400,0.604,true
none,order history,16.410,0.565,true
none,product page,16.420,0.958,true
none,product page,16.430,-0.600,true
none,product page,16.440,0.442,true
none,product page,16.450,0.514,true
none,order history,16.460,-0.030,true
none,product page,16.470,0.559,true
none,product page,16.480,0.596,true
none,product page,16.490,0.840,true
none,product page,16.500,1.430,true
none,checkout,16.510,16.354,true
none,product page,16.520,0.156,true
none,order history,16.530,0.156,true
none,product page,16.540,0.629,true
none,product page,16.550,0.694,true
none,order history,16.560,0.296,true
none,product page,16.570,2.437,true
none,product page,16.580,-0.485,true
none,product page,16.590,0.149,true
none,order history,16.600,0.008,true
none,product page,16.610,0.795,true
none,product page,16.620,0.821,true
none,product page,16.630,0.861,true
none,product page,16.640,1.046,true
none,product page,16.650,0.032,true
none,order history,16.660,-1.470,true
none,product page,16.670,0.508,true
none,order history,16.680,0.226,true
none,product page,16.690,0.797,true
none,product page,16.700,1.857,true
none,product page,16.710,0.913,true
none,checkout,16.720,18.365,true
none,product page,16.730,0.432,true
none,checkout,16.740,8.856,true
none,product page,16.750,0.331,true
none,product page,16.760,0.829,true
none,order history,16.770,0.093,true
none,product page,16.780,1.345,true
none,product page,16.790,2.088,true
none,product page,16.800,0.102,true
none,product page,16.810,0.021,true
none,product page,16.820,0.123,true
none,product page,16.830,0.398,true
none,product page,16.840,0.518,true
none,product page,16.850,1.101,true
none,order history,16.860,0.627,true
none,product page,16.870,0.222,true
none,product page,16.880,0.339,true
none,product page,16.890,0.414,true
none,product page,16.900,0.477,true
none,order history,16.910,1.208,true
none,product page,16.920,0.919,true
none,order history,16.930,9.564,true
none,checkout,16.940,10.418,true
none,product page,16.950,-0.674,true
none,product page,16.960,0.462,true
none,product page,16.970,0.498,true
none,product page,16.980,0.604,true
none,product page,16.990,0.726,true
none,product page,17.000,1.798,true
none,order history,17.010,1.303,true
none,product page,17.020,0.366,true
none,product page,17.030,0.439,true
none,checkout,17.040,8.771,true
none,product page,17.050,0.320,true
none,order history,17.060,0.334,true
none,product page,17.070,1.109,true
none,product page,17.080,1.261,true
none,product page,17.090,1.482,true
none,product page,17.100,0.454,true
none,product page,17.110,0.585,true
none,product page,17.120,2.502,true
none,product page,17.130,0.924,true
none,product page,17.140,1.787,true
none,product page,17.150,0.953,true
none,product page,17.160,0.250,true
none,order history,17.170,-0.208,true
none,order history,17.180,-0.128,true
none,product page,17.190,0.622,true
none,product page,17.200,0.739,true
none,product page,17.210,0.807,true
none,product page,17.220,1.497,true
none,product page,17.230,0.924,true
none,order history,17.240,-0.438,true
none,checkout,17.250,8.351,true
none,product page,17.260,0.114,true
none,product page,17.270,0.544,true
none,product page,17.280,0.366,true
none,product page,17.290,1.128,true
none,product page,17.300,1.201,true
none,product page,17.310,-0.063,true
none,order history,17.320,-0.126,true
none,product page,17.330,0.739,true
none,product page,17.340,0.943,true
none,product page,17.350,0.828,true
none,product page,17.360,1.068,true
none,product page,17.370,1.184,true
none,checkout,17.380,17.904,true
none,product page,17.390,0.339,true
none,order history,17.400,-0.139,true
none,product page,17.410,0.742,true
none,product page,17.420,0.958,true
none,order history,17.430,0.385,true
none,checkout,17.440,9.690,true
none,product page,17.450,1.600,true
none,product page,17.460,0.391,true
none,product page,17.470,0.450,true
none,product page,17.480,0.561,true
none,product page,17.490,1.594,true
none,product page,17.500,1.259,true
none,product page,17.510,1.685,true
none,checkout,17.520,8.979,true
none,product page,17.530,0.598,true
none,product page,17.540,0.732,true
none,checkout,17.550,8.492,true
none,product page,17.560,0.923,true
none,product page,17.570,0.520,true
none,product page,17.580,-0.455,true
none,product page,17.590,0.584,true
none,product page,17.600,0.696,true
none,product page,17.610,0.793,true
none,order history,17.620,1.440,true
none,product page,17.630,0.922,true
